student_id,variable,value
24635,race,2
24636,age,21
24636,county,2
24636,male,0
24636,race,2
24637,age,37
24637,county,2
24637,male,1
24637,race,2
24638,age,24
24638,county,2
24638,male,0
24638,race,2
24639,age,23
24639,county,2
24639,male,0
24639,race,2
24640,age,40
24640,county,2
24640,male,1
24640,race,2
24641,age,26
24641,county,2
24641,male,0
24641,race,2
24642,age,24
24642,county,2
24642,male,1
24642,race,2
24643,age,23
24643,county,2
24643,male,1
24643,race,2
24644,age,20
24644,county,2
24644,male,0
24644,race,2
24645,age,19
24645,county,2
24645,male,0
24645,race,2
24646,age,28
24646,county,2
24646,male,0
24646,race,2
24647,age,26
24647,county,2
24647,male,1
24647,race,2
24648,age,34
24648,county,2
24648,male,0
24648,race,2
24649,age,23
24649,county,2
24649,male,0
24649,race,2
24650,age,22
24650,county,2
24650,male,1
24650,race,2
24651,age,31
24651,county,2
24651,male,0
24651,race,2
24652,age,29
24652,county,2
24652,male,0
24652,race,2
24653,age,24
24653,county,2
24653,male,0
24653,race,2
24654,age,19
24654,county,2
24654,male,1
24654,race,2
24655,age,22
24655,county,2
24655,male,0
24655,race,2
24656,age,24
24656,county,2
24656,male,0
24656,race,2
24657,age,24
24657,county,2
24657,male,0
24657,race,2
24658,age,23
24658,county,2
24658,male,0
24658,race,2
24659,age,24
24659,county,2
24659,male,1
24659,race,2
24660,age,24
24660,county,2
24660,male,0
24660,race,2
24661,age,34
24661,county,2
24661,male,1
24661,race,2
24662,age,24
24662,county,2
24662,male,0
24662,race,2
24663,age,22
24663,county,2
24663,male,1
24663,race,2
24664,age,25
24664,county,2
24664,male,1
24664,race,2
24665,age,38
24665,county,2
24665,male,1
24665,race,2
24666,age,39
24666,county,2
24666,male,1
24666,race,2
24667,age,23
24667,county,2
24667,male,0
24667,race,2
24668,age,21
24668,county,2
24668,male,0
24668,race,2
24669,age,24
24669,county,2
24669,male,0
24669,race,2
24670,age,30
24670,county,2
24670,male,1
24670,race,2
24671,age,33
24671,county,2
24671,male,1
24671,race,2
24672,age,24
24672,county,2
24672,male,0
24672,race,2
24673,age,37
24673,county,2
24673,male,0
24673,race,2
24674,age,39
24674,county,2
24674,male,0
24674,race,2
24675,age,33
24675,county,2
24675,male,1
24675,race,2
24676,age,27
24676,county,2
24676,male,0
24676,race,2
24677,age,35
24677,county,2
24677,male,0
24677,race,2
24678,age,23
24678,county,2
24678,male,1
24678,race,2
24679,age,26
24679,county,2
24679,male,0
24679,race,2
24680,age,23
24680,county,2
24680,male,0
24680,race,2
24681,age,28
24681,county,2
24681,male,1
24681,race,2
24682,age,37
24682,county,2
24682,male,0
24682,race,2
24683,age,27
24683,county,2
24683,male,1
24683,race,2
24684,age,23
24684,county,2
24684,male,0
24684,race,2
24685,age,36
24685,county,2
24685,male,1
24685,race,2
24686,age,18
24686,county,2
24686,male,0
24686,race,2
24687,age,34
24687,county,2
24687,male,1
24687,race,2
24688,age,23
24688,county,2
24688,male,1
24688,race,2
24689,age,40
24689,county,2
24689,male,0
24689,race,2
24690,age,34
24690,county,2
24690,male,1
24690,race,2
24691,age,29
24691,county,2
24691,male,1
24691,race,2
24692,age,30
24692,county,2
24692,male,0
24692,race,2
24693,age,28
24693,county,2
24693,male,1
24693,race,2
24694,age,28
24694,county,2
24694,male,1
24694,race,2
24695,age,24
24695,county,2
24695,male,0
24695,race,2
24696,age,23
24696,county,2
24696,male,0
24696,race,2
24697,age,36
24697,county,2
24697,male,0
24697,race,2
24698,age,32
24698,county,2
24698,male,0
24698,race,2
24699,age,23
24699,county,2
24699,male,0
24699,race,2
24700,age,21
24700,county,2
24700,male,1
24700,race,2
24701,age,23
24701,county,2
24701,male,0
24701,race,2
24702,age,20
24702,county,2
24702,male,0
24702,race,2
24703,age,20
24703,county,2
24703,male,1
24703,race,2
24704,age,24
24704,county,2
24704,male,0
24704,race,2
24705,age,25
24705,county,2
24705,male,0
24705,race,2
24706,age,18
24706,county,2
24706,male,1
24706,race,2
24707,age,29
24707,county,2
24707,male,1
24707,race,2
24708,age,29
24708,county,2
24708,male,0
24708,race,2
24709,age,30
24709,county,2
24709,male,1
24709,race,2
24710,age,23
24710,county,2
24710,male,0
24710,race,2
24711,age,31
24711,county,2
24711,male,1
24711,race,2
24712,age,25
24712,county,2
24712,male,0
24712,race,2
24713,age,22
24713,county,2
24713,male,0
24713,race,2
24714,age,29
24714,county,2
24714,male,0
24714,race,2
24715,age,23
24715,county,2
24715,male,0
24715,race,2
24716,age,30
24716,county,2
24716,male,0
24716,race,2
24717,age,39
24717,county,2
24717,male,0
24717,race,2
24718,age,26
24718,county,2
24718,male,0
24718,race,2
24719,age,38
24719,county,2
24719,male,0
24719,race,2
24720,age,36
24720,county,2
24720,male,0
24720,race,2
24721,age,39
24721,county,2
24721,male,1
24721,race,2
24722,age,36
24722,county,2
24722,male,0
24722,race,2
24723,age,26
24723,county,2
24723,male,1
24723,race,2
24724,age,31
24724,county,2
24724,male,0
24724,race,2
24725,age,36
24725,county,2
24725,male,0
24725,race,2
24726,age,23
24726,county,2
24726,male,0
24726,race,2
24727,age,18
24727,county,2
24727,male,0
24727,race,2
24728,age,25
24728,county,2
24728,male,1
24728,race,2
24729,age,28
24729,county,2
24729,male,1
24729,race,2
24730,age,22
24730,county,2
24730,male,1
24730,race,2
24731,age,37
24731,county,2
24731,male,1
24731,race,2
24732,age,22
24732,county,2
24732,male,0
24732,race,2
24733,age,35
24733,county,2
24733,male,1
24733,race,2
24734,age,27
24734,county,2
24734,male,1
24734,race,2
24735,age,23
24735,county,2
24735,male,1
24735,race,2
24736,age,19
24736,county,2
24736,male,0
24736,race,2
24737,age,39
24737,county,2
24737,male,1
24737,race,2
24738,age,25
24738,county,2
24738,male,0
24738,race,2
24739,age,33
24739,county,2
24739,male,1
24739,race,2
24740,age,18
24740,county,2
24740,male,1
24740,race,2
24741,age,26
24741,county,2
24741,male,1
24741,race,2
24742,age,22
24742,county,2
24742,male,1
24742,race,2
24743,age,24
24743,county,2
24743,male,1
24743,race,2
24744,age,26
24744,county,2
24744,male,1
24744,race,2
24745,age,30
24745,county,2
24745,male,1
24745,race,2
24746,age,25
24746,county,2
24746,male,0
24746,race,2
24747,age,36
24747,county,2
24747,male,1
24747,race,2
24748,age,23
24748,county,2
24748,male,1
24748,race,2
24749,age,39
24749,county,2
24749,male,0
24749,race,2
24750,age,25
24750,county,2
24750,male,0
24750,race,2
24751,age,27
24751,county,2
24751,male,0
24751,race,2
24752,age,36
24752,county,2
24752,male,0
24752,race,2
24753,age,22
24753,county,2
24753,male,1
24753,race,2
24754,age,28
24754,county,2
24754,male,0
24754,race,2
24755,age,27
24755,county,2
24755,male,0
24755,race,2
24756,age,30
24756,county,2
24756,male,1
24756,race,2
24757,age,40
24757,county,2
24757,male,1
24757,race,2
24758,age,21
24758,county,2
24758,male,1
24758,race,2
24759,age,40
24759,county,2
24759,male,0
24759,race,2
24760,age,22
24760,county,2
24760,male,0
24760,race,2
24761,age,35
24761,county,2
24761,male,1
24761,race,2
24762,age,27
24762,county,2
24762,male,0
24762,race,2
24763,age,19
24763,county,2
24763,male,1
24763,race,2
24764,age,30
24764,county,2
24764,male,1
24764,race,2
24765,age,40
24765,county,2
24765,male,0
24765,race,2
24766,age,26
24766,county,2
24766,male,0
24766,race,2
24767,age,27
24767,county,2
24767,male,0
24767,race,2
24768,age,27
24768,county,2
24768,male,1
24768,race,2
24769,age,21
24769,county,2
24769,male,0
24769,race,2
24770,age,35
24770,county,2
24770,male,0
24770,race,2
24771,age,39
24771,county,2
24771,male,1
24771,race,2
24772,age,40
24772,county,2
24772,male,0
24772,race,2
24773,age,25
24773,county,2
24773,male,0
24773,race,2
24774,age,24
24774,county,2
24774,male,1
24774,race,2
24775,age,37
24775,county,2
24775,male,0
24775,race,2
24776,age,22
24776,county,2
24776,male,1
24776,race,2
24777,age,31
24777,county,2
24777,male,0
24777,race,2
24778,age,28
24778,county,2
24778,male,1
24778,race,2
24779,age,35
24779,county,2
24779,male,1
24779,race,2
24780,age,35
24780,county,2
24780,male,1
24780,race,2
24781,age,24
24781,county,2
24781,male,0
24781,race,2
24782,age,31
24782,county,2
24782,male,1
24782,race,2
24783,age,19
24783,county,2
24783,male,0
24783,race,2
24784,age,25
24784,county,2
24784,male,0
24784,race,2
24785,age,31
24785,county,2
24785,male,1
24785,race,2
24786,age,18
24786,county,2
24786,male,1
24786,race,2
24787,age,25
24787,county,2
24787,male,0
24787,race,2
24788,age,28
24788,county,2
24788,male,1
24788,race,2
24789,age,28
24789,county,2
24789,male,0
24789,race,2
24790,age,35
24790,county,2
24790,male,0
24790,race,2
24791,age,30
24791,county,2
24791,male,0
24791,race,2
24792,age,32
24792,county,2
24792,male,1
24792,race,2
24793,age,27
24793,county,2
24793,male,1
24793,race,2
24794,age,26
24794,county,2
24794,male,1
24794,race,2
24795,age,29
24795,county,2
24795,male,1
24795,race,2
24796,age,27
24796,county,2
24796,male,0
24796,race,2
24797,age,30
24797,county,2
24797,male,1
24797,race,2
24798,age,26
24798,county,2
24798,male,0
24798,race,2
24799,age,25
24799,county,2
24799,male,1
24799,race,2
24800,age,24
24800,county,2
24800,male,0
24800,race,2
24801,age,20
24801,county,2
24801,male,0
24801,race,2
24802,age,29
24802,county,2
24802,male,0
24802,race,2
24803,age,28
24803,county,2
24803,male,0
24803,race,2
24804,age,37
24804,county,2
24804,male,0
24804,race,2
24805,age,31
24805,county,2
24805,male,1
24805,race,2
24806,age,37
24806,county,2
24806,male,1
24806,race,2
24807,age,22
24807,county,2
24807,male,1
24807,race,2
24808,age,39
24808,county,2
24808,male,1
24808,race,2
24809,age,22
24809,county,2
24809,male,1
24809,race,2
24810,age,31
24810,county,2
24810,male,0
24810,race,2
24811,age,18
24811,county,2
24811,male,1
24811,race,2
24812,age,40
24812,county,2
24812,male,0
24812,race,2
24813,age,18
24813,county,2
24813,male,1
24813,race,2
24814,age,24
24814,county,2
24814,male,1
24814,race,2
24815,age,20
24815,county,2
24815,male,1
24815,race,2
24816,age,24
24816,county,2
24816,male,1
24816,race,2
24817,age,24
24817,county,2
24817,male,0
24817,race,2
24818,age,32
24818,county,2
24818,male,0
24818,race,2
24819,age,27
24819,county,2
24819,male,1
24819,race,2
24820,age,24
24820,county,2
24820,male,0
24820,race,2
24821,age,27
24821,county,2
24821,male,1
24821,race,2
24822,age,21
24822,county,2
24822,male,0
24822,race,2
24823,age,24
24823,county,2
24823,male,1
24823,race,2
24824,age,38
24824,county,2
24824,male,1
24824,race,2
24825,age,34
24825,county,2
24825,male,1
24825,race,2
24826,age,26
24826,county,2
24826,male,1
24826,race,2
24827,age,33
24827,county,2
24827,male,1
24827,race,2
24828,age,18
24828,county,2
24828,male,1
24828,race,2
24829,age,20
24829,county,2
24829,male,0
24829,race,2
24830,age,32
24830,county,2
24830,male,0
24830,race,2
24831,age,37
24831,county,2
24831,male,0
24831,race,2
24832,age,25
24832,county,2
24832,male,1
24832,race,2
24833,age,25
24833,county,2
24833,male,0
24833,race,2
24834,age,40
24834,county,2
24834,male,0
24834,race,2
24835,age,21
24835,county,2
24835,male,0
24835,race,2
24836,age,20
24836,county,2
24836,male,0
24836,race,2
24837,age,21
24837,county,2
24837,male,0
24837,race,2
24838,age,27
24838,county,2
24838,male,1
24838,race,2
24839,age,39
24839,county,2
24839,male,1
24839,race,2
24840,age,32
24840,county,2
24840,male,0
24840,race,2
24841,age,36
24841,county,2
24841,male,1
24841,race,2
24842,age,24
24842,county,2
24842,male,1
24842,race,2
24843,age,27
24843,county,2
24843,male,0
24843,race,2
24844,age,25
24844,county,2
24844,male,0
24844,race,2
24845,age,23
24845,county,2
24845,male,0
24845,race,2
24846,age,23
24846,county,2
24846,male,0
24846,race,2
24847,age,23
24847,county,2
24847,male,1
24847,race,2
24848,age,28
24848,county,2
24848,male,1
24848,race,2
24849,age,18
24849,county,2
24849,male,0
24849,race,2
24850,age,28
24850,county,2
24850,male,0
24850,race,2
24851,age,36
24851,county,2
24851,male,0
24851,race,2
24852,age,26
24852,county,2
24852,male,0
24852,race,2
24853,age,32
24853,county,2
24853,male,1
24853,race,2
24854,age,24
24854,county,2
24854,male,1
24854,race,2
24855,age,32
24855,county,2
24855,male,1
24855,race,2
24856,age,31
24856,county,2
24856,male,0
24856,race,2
24857,age,21
24857,county,2
24857,male,1
24857,race,2
24858,age,19
24858,county,2
24858,male,1
24858,race,2
24859,age,26
24859,county,2
24859,male,0
24859,race,2
24860,age,23
24860,county,2
24860,male,1
24860,race,2
24861,age,39
24861,county,2
24861,male,0
24861,race,2
24862,age,33
24862,county,2
24862,male,1
24862,race,2
24863,age,21
24863,county,2
24863,male,0
24863,race,2
24864,age,18
24864,county,2
24864,male,0
24864,race,2
24865,age,22
24865,county,2
24865,male,0
24865,race,2
24866,age,26
24866,county,2
24866,male,0
24866,race,2
24867,age,36
24867,county,2
24867,male,0
24867,race,2
24868,age,35
24868,county,2
24868,male,0
24868,race,2
24869,age,36
24869,county,2
24869,male,0
24869,race,2
24870,age,25
24870,county,2
24870,male,0
24870,race,2
24871,age,32
24871,county,2
24871,male,0
24871,race,2
24872,age,19
24872,county,2
24872,male,1
24872,race,2
24873,age,29
24873,county,2
24873,male,0
24873,race,2
24874,age,32
24874,county,2
24874,male,1
24874,race,2
24875,age,29
24875,county,2
24875,male,0
24875,race,2
24876,age,23
24876,county,2
24876,male,0
24876,race,2
24877,age,23
24877,county,2
24877,male,1
24877,race,2
24878,age,34
24878,county,2
24878,male,0
24878,race,2
24879,age,39
24879,county,2
24879,male,0
24879,race,2
24880,age,39
24880,county,2
24880,male,1
24880,race,2
24881,age,28
24881,county,2
24881,male,1
24881,race,2
24882,age,22
24882,county,2
24882,male,1
24882,race,2
24883,age,23
24883,county,2
24883,male,0
24883,race,2
24884,age,21
24884,county,2
24884,male,0
24884,race,2
24885,age,28
24885,county,2
24885,male,1
24885,race,2
24886,age,28
24886,county,2
24886,male,1
24886,race,2
24887,age,30
24887,county,2
24887,male,1
24887,race,2
24888,age,26
24888,county,2
24888,male,1
24888,race,2
24889,age,21
24889,county,2
24889,male,0
24889,race,2
24890,age,19
24890,county,2
24890,male,1
24890,race,2
24891,age,24
24891,county,2
24891,male,1
24891,race,2
24892,age,22
24892,county,2
24892,male,0
24892,race,2
24893,age,36
24893,county,2
24893,male,1
24893,race,2
24894,age,38
24894,county,2
24894,male,0
24894,race,2
24895,age,34
24895,county,2
24895,male,1
24895,race,2
24896,age,19
24896,county,2
24896,male,1
24896,race,2
24897,age,23
24897,county,2
24897,male,1
24897,race,2
24898,age,38
24898,county,2
24898,male,0
24898,race,2
24899,age,32
24899,county,2
24899,male,0
24899,race,2
24900,age,31
24900,county,2
24900,male,1
24900,race,2
24901,age,30
24901,county,2
24901,male,1
24901,race,2
24902,age,25
24902,county,2
24902,male,0
24902,race,2
24903,age,27
24903,county,2
24903,male,1
24903,race,2
24904,age,35
24904,county,2
24904,male,1
24904,race,2
24905,age,39
24905,county,2
24905,male,0
24905,race,2
24906,age,36
24906,county,2
24906,male,1
24906,race,2
24907,age,31
24907,county,2
24907,male,1
24907,race,2
24908,age,29
24908,county,2
24908,male,1
24908,race,2
24909,age,25
24909,county,2
24909,male,0
24909,race,2
24910,age,33
24910,county,2
24910,male,1
24910,race,2
24911,age,33
24911,county,2
24911,male,0
24911,race,2
24912,age,21
